image_id,in_labeled_1pct,in_labeled_5pct,in_labeled_10pct,in_labeled_20pct,zero_gt,annotation_count,class_count
4751,0,0,0,0,0,4,3
4754,0,0,0,0,0,5,2
4755,0,0,0,0,0,6,2
4756,0,0,0,0,1,0,0
4758,0,0,0,1,0,5,4
4759,0,0,0,0,0,5,3
4760,0,0,1,1,0,10,7
4761,0,0,0,0,0,4,2
4762,0,0,0,0,0,8,5
4763,0,0,0,0,0,5,2
4764,0,0,0,1,0,3,1
4765,0,0,0,0,0,3,1
4766,0,0,0,0,0,9,3
4767,0,0,0,0,0,29,4
4768,0,0,0,0,0,8,4
4770,0,0,0,0,0,4,3
4771,0,0,0,0,0,3,2
4773,0,0,0,0,0,5,3
4774,0,0,0,0,0,4,2
4775,0,0,0,0,0,8,4
4776,0,1,1,1,0,8,4
4777,0,0,1,1,0,7,4
4778,0,0,0,0,0,13,5
4779,0,0,1,1,0,4,2
4781,0,1,1,1,0,6,2
4782,0,0,0,1,0,8,4
4783,0,0,0,1,1,0,0
4785,0,0,0,1,0,9,3
4786,0,0,0,0,0,9,5
4787,0,0,0,0,0,6,2
4790,0,0,1,1,1,0,0
4791,0,0,0,0,0,12,4
4792,0,0,0,0,0,9,5
4794,0,0,0,0,0,8,4
4796,0,0,0,1,0,12,5
4797,0,0,0,0,0,9,5
4800,0,0,0,0,0,9,4
4801,0,0,0,1,0,7,3
4803,0,0,0,0,0,7,3
4804,0,0,0,0,1,0,0
4805,0,0,0,1,0,7,4
4806,0,0,0,1,0,8,3
4807,0,0,0,0,0,17,5
4809,0,0,0,0,0,6,3
4811,0,0,0,0,0,4,2
4812,0,0,0,0,0,7,2
4813,0,0,0,0,0,20,8
4814,0,0,0,0,0,5,3
4815,0,0,0,0,0,5,2
4816,0,0,0,0,0,15,6
4818,0,0,1,1,0,7,3
4819,0,0,0,0,0,5,2
4820,0,0,0,0,0,3,1
4821,0,0,0,0,0,15,5
4823,0,0,0,0,0,6,2
4824,0,0,0,0,0,4,2
4825,0,0,0,0,0,6,4
4826,0,0,0,1,0,4,2
4827,0,1,1,1,0,13,7
4828,0,0,0,0,0,11,4
4829,0,0,0,0,0,6,2
4833,0,0,0,1,1,0,0
4834,1,1,1,1,0,3,1
4835,0,0,0,0,0,24,7
4837,0,0,0,0,0,6,4
4838,0,0,1,1,0,4,2
4839,0,0,0,1,0,4,2
4840,1,1,1,1,0,6,2
4841,0,1,1,1,1,0,0
4843,0,0,0,1,0,3,1
4846,0,0,0,0,0,5,2
4847,0,0,0,1,1,0,0
4848,0,0,0,0,0,4,3
4849,0,0,0,0,0,15,7
4850,0,0,0,0,0,7,3
4851,0,0,0,0,0,7,3
4852,0,0,0,0,1,0,0
4853,0,0,0,0,0,9,3
4854,0,0,0,0,0,14,8
4855,0,0,0,1,0,4,2
4856,0,0,0,0,0,13,4
4857,0,1,1,1,0,5,3
4859,0,0,1,1,0,6,2
4860,0,0,0,1,0,7,3
4861,0,0,0,1,1,0,0
4862,0,0,0,0,0,9,3
4863,0,0,0,0,0,9,5
4866,0,0,0,1,0,3,1
4867,0,0,0,0,0,5,2
4868,0,0,0,0,0,8,6
4870,0,0,0,0,0,4,2
4871,0,0,0,0,0,17,5
4872,0,0,0,0,0,12,4
4875,0,0,1,1,0,7,4
4876,0,0,0,0,0,6,3
4878,0,0,0,0,0,7,4
4879,0,0,0,0,0,3,1
4880,0,0,0,0,0,5,2
4883,0,0,0,0,0,7,3
4885,0,0,0,0,0,7,3
4886,0,0,0,1,0,6,3
4888,0,0,0,0,1,0,0
4889,0,0,0,0,0,4,2
4890,0,0,0,0,0,23,6
4891,0,0,0,0,0,6,2
4892,0,0,0,0,0,5,2
4893,0,0,0,0,0,5,3
4894,0,0,0,0,0,3,1
