image_id,split,file_name,zero_gt,annotation_count,class_count
367,train,train/13088cbf40717bace59ef0961554c08f.jpg,0,13,4
368,train,train/13183cb48b0aae02e88c3f45547d393a.jpg,1,0,0
369,train,train/131adb006bb6b9dcc365b3e645f8a47e.jpg,0,11,3
370,test,train/133a63179438173357f3c4a705c59c06.jpg,0,6,2
371,train,train/133e82d124d799fedca8146107d2c5e7.jpg,0,4,2
372,train,train/133ed9054828b0e75987e00217aef89d.jpg,0,4,2
373,train,train/134cd4124bd1d75563cb47732742e331.jpg,0,9,3
374,train,train/135101b508a998968ea963ebacd63ecb.jpg,0,7,2
375,train,train/1374c483d258203eadf6c6a525899d51.jpg,0,19,3
376,val,train/13776ecb39222a7aaace2d9721abebbe.jpg,0,7,4
377,train,train/13ceff5f3d113919c224c8b42d3c2411.jpg,0,9,5
378,train,train/13dbf07cb1c5273a89053346f7acf0f1.jpg,0,7,3
379,train,train/13df80547c48fd7d14d22e9322f4a17d.jpg,0,5,3
380,train,train/144b76b191aa1e02065903ee1cc3d578.jpg,0,19,5
381,train,train/144d37bbd2dea37c4b1286207f4ba909.jpg,0,5,3
382,train,train/144e272e04daf6ac8d36548ea766da37.jpg,1,0,0
383,train,train/145177b578f321dbf3016984059384d7.jpg,0,5,2
384,train,train/1451cd2c3fcfc23f5ae219814bb27e77.jpg,0,7,3
385,val,train/145691883baff4df3e4863ca6354c44e.jpg,0,17,7
386,train,train/145bbf5912e81c52ceac691693dfc716.jpg,0,8,2
387,train,train/14600a97b1c302343b1b5850ed53ae13.jpg,0,16,6
388,train,train/14629917f69e21145d1e662ef6c0dc2e.jpg,0,3,1
389,val,train/146584f4913fd351785bf9159fd17617.jpg,0,8,5
390,val,train/14742737297b34ac440a0338877663ac.jpg,0,8,5
391,test,train/14783d2f57f9c689d827892bbe112cb8.jpg,1,0,0
392,val,train/14877acfaf8e3b25d9f089e15887c20d.jpg,1,0,0
393,train,train/14a097373f1e4e57878c3929fd2f3b4e.jpg,0,12,5
394,train,train/14c5c3e0782fd77750815c5d2b565e72.jpg,0,8,4
395,train,train/14f8770d112738119f0f31ee75e8fc41.jpg,0,8,5
396,test,train/14fbd0bf63f33188f29e54275fb7cafb.jpg,0,7,5
397,train,train/14fcb6bd9c455b96a9c5f1a7b1229001.jpg,0,5,2
398,train,train/150cfe73d6dd162e02e1bc799a9d71e0.jpg,0,8,2
399,val,train/150d9b226334d9f3471d088307cdc5fd.jpg,0,7,3
400,test,train/1516651227a420f879b4cea1500ee7db.jpg,0,6,2
401,train,train/151893dad65d5077f5a377fc9d0e6881.jpg,0,19,6
402,train,train/151a8ce59aa6e414ee8a9c9d711cee61.jpg,0,9,6
403,train,train/151aade5871241a6deb39da83b9d2c47.jpg,0,6,3
404,train,train/152cc961492edc9e778b6c337f971258.jpg,0,7,3
405,train,train/153da4dfa81a43cdf1176f7859a567e5.jpg,0,5,2
406,train,train/153fd46b282d26c98f85a5886214535e.jpg,0,6,2
407,train,train/1547a22e323240aa623eaa8dcf86d126.jpg,0,3,1
408,test,train/156620bd19b7dee86079be71d26bd87e.jpg,0,4,2
409,train,train/157f5f6e3b028ef503ff946b28afaa92.jpg,0,3,1
410,train,train/159c46115f7d74337f83074f1b99114d.jpg,0,8,3
411,train,train/15a12089e9c773cb200ee8959740e1b3.jpg,0,19,7
412,train,train/15a71d5f1e9a0221e14cde0e0d1a2ccd.jpg,0,5,2
413,train,train/15acee7728e6530dfa2bd01521c7148d.jpg,0,8,5
414,train,train/15b164c54f0bf0baac308b47a45a1468.jpg,0,14,7
415,train,train/15c3fc505c414c69ba757cb3be3ed213.jpg,0,24,5
416,train,train/15edc6ae9aebe34220472aa7fcf34b08.jpg,0,4,3
417,train,train/15f016248709de49e2b725bda5cdd787.jpg,1,0,0
418,test,train/15f023463d88b8f8bc852a9a7b72e6e3.jpg,0,14,5
419,train,train/16041095041e6b5afb13e8da17bf45b4.jpg,0,5,3
420,train,train/1606093b9d036cda7e30316ada6ea2cf.jpg,0,19,6
421,train,train/161166af30d6753f31cffc4d28a6f31d.jpg,0,4,2
422,train,train/16241940f17e8c7aae3e6236b25a7c84.jpg,0,3,1
423,train,train/1625249b80df13df89d06b2c30877a1e.jpg,0,9,5
424,val,train/163898fbc57f00f58ad27e72031a541f.jpg,0,6,3
425,train,train/16565752b931dfbec4b042b26786401a.jpg,0,4,2
426,val,train/1659dcad9ea4f12c3c91b5702e800669.jpg,0,8,3
427,train,train/167a1190bb99a8d01efdd75802745376.jpg,0,22,6
428,val,train/1688c69504b9fd2179225d4b03e677c0.jpg,1,0,0
429,test,train/168ff8ed5a696e2b1270b6449a996cd5.jpg,0,10,6
430,train,train/1691ab3a82040297355b59a34c1e3fa9.jpg,0,20,9
431,train,train/16b02dc3b4e8deb6c1cc686c9ef911dd.jpg,0,15,5
432,test,train/16bd4511e7391b3e3d7da90b6c2653d0.jpg,0,17,7
433,train,train/16edfb76036ad3b10d9479e16ad7e92a.jpg,0,8,4
434,train,train/16f1b7bb98b1a38f6fee5caf9460e4e1.jpg,0,5,2
435,train,train/16fbd1b86994c47ddd120cf5d410033e.jpg,0,6,2
436,val,train/1700104c53dad4e23980cc44dfec1b64.jpg,0,7,3
437,train,train/170709246c0ac68fa305fb3acc2cfb77.jpg,0,6,3
438,train,train/171c5e2bbf7f95d2fb60a8bd81dc9d37.jpg,1,0,0
439,train,train/1720ee54631aff23784053fe1719dfdb.jpg,0,5,2
440,train,train/1722c7262a821be25de56e351d641993.jpg,0,6,3
441,val,train/1725b46578ff86f1a8d21b10d4d4699a.jpg,0,8,5
442,test,train/17285d4b3bcac950397f548d1d715043.jpg,0,6,2
443,train,train/1730d2ebd1cc96e9e5656cdf916ac7f8.jpg,0,8,7
444,train,train/1734a9172a7aa8106b1f32bf7b280e28.jpg,1,0,0
445,test,train/17381ffc2b43778487e782dbb5cb963a.jpg,0,8,5
446,train,train/1756a285d1bc917bbe55024b0727a836.jpg,0,10,4
447,val,train/175e3663cc06a6d4ee39f8f9fa7f9183.jpg,0,4,2
448,val,train/17791317b59d89c03ce7a15826e1b876.jpg,0,9,4
449,test,train/178fec733e92dffa7bdf5b6a0b0d54b7.jpg,0,12,4
450,train,train/179c892993a09dd56d4d09be53489d74.jpg,1,0,0
451,train,train/179caec60f7bf3c620c28350354861a1.jpg,0,11,5
452,train,train/17a34d586de2a9e5a440755ea530ce5d.jpg,0,7,3
453,train,train/17a43dc27cccda142f5d54d378f4aed7.jpg,0,8,3
454,train,train/17b6cfad0ea2ecd3b9511743a608bcb7.jpg,0,7,2
455,val,train/17c2cd33dd23c4ae46c9738e3c346531.jpg,1,0,0
456,val,train/17c980696d1aa513ab00665f1eff7bd6.jpg,1,0,0
457,train,train/17d5b60d0b5decddb51eba55dc4a514b.jpg,0,3,3
458,train,train/17dc4a83558d835efd5f7d6f110f07f3.jpg,0,9,5
459,test,train/17eea018beec6ef78ec675919080e6a1.jpg,1,0,0
460,train,train/1812172c7ad3771c05d1238bb3066217.jpg,0,28,4
461,train,train/181a28291c7bc0a6a721a5759c01fd34.jpg,0,22,8
462,train,train/1820dac3aa7e69930923b2f7a7bb14c1.jpg,0,3,1
463,train,train/183015e171f5159d7e60d43578632a3f.jpg,0,6,4
464,train,train/1831b088f3a62617cb5cacc3d852cd3c.jpg,0,6,2
465,train,train/18384bcf54af7c121723805cbd00f44d.jpg,0,7,3
466,train,train/18533a53425600e4da1e36085cbad104.jpg,0,6,4
467,train,train/18759bb253200a7c5fef22b00d05496b.jpg,0,4,2
468,train,train/18a3dd5dcbabc9484be39f9f2f6c0756.jpg,0,11,5
469,train,train/18a5c8860abc63dbef3627d3e5efd951.jpg,0,9,4
470,train,train/18a61a07e6f5f13ebfee57fa36cd8b6f.jpg,0,10,5
471,val,train/18b362567e282e3ada32ee486ea6bad1.jpg,0,13,7
472,train,train/18ca65f3991cd9e0339abe5d0dcdfc71.jpg,1,0,0
473,train,train/18d37c314615dede5fb25722c8b2ee04.jpg,0,3,1
474,train,train/18e5f8a372c20c95b78d49ce1ab39f16.jpg,0,4,2
475,test,train/18e91ea53a6b6829c70ae2d762605c21.jpg,0,6,2
476,test,train/18ee5156937f823acee35e15110c6521.jpg,1,0,0
477,train,train/18ee9ef3baea468de2087e0edd85e919.jpg,0,10,4
478,val,train/1912296cce436028085697480121b4eb.jpg,0,4,2
479,train,train/1915f70378cedb6947df0126db6e8aad.jpg,0,4,2
480,train,train/191af4a0c5c47c05b06b88f7d6ec671d.jpg,0,3,1
481,test,train/1932e3ca2084c4ef9ee98c747cd21f16.jpg,0,10,5
482,train,train/19417bae94986e8c122ae6efd92e3997.jpg,0,9,3
483,train,train/1951e0eba7c68aa1fbd6d723f19ee7c4.jpg,0,9,3
484,train,train/1981a0c4cdbb5d4eeb9c2572813a453f.jpg,0,4,3
485,train,train/198302ef60405a8889da8fedd5a98ebc.jpg,0,6,3
486,train,train/19850eb0ba7a72faf4b329254ab42828.jpg,0,14,6
487,train,train/19b1cd4c282515de8cc36d61c45e096d.jpg,0,3,1
488,test,train/19b90a86dccdc11c785cc955ee22db2f.jpg,0,6,4
489,test,train/19c193dfd9cd25eaaed6196a21ccafda.jpg,1,0,0
490,train,train/19da7247b897983617e17c69636620ad.jpg,0,13,6
491,train,train/19f915a7d8d00addb6a4846e623b4bfc.jpg,1,0,0
492,train,train/1a1502956162c21302d1601668a7f565.jpg,0,3,1
493,test,train/1a2d61ed3ccdc6c3a230ef73ae6adc4a.jpg,0,6,2
494,test,train/1a39c8cd556ab64679d04d440466a2f5.jpg,0,9,4
495,train,train/1a414a1cb6b545c2ee4de4abede481c7.jpg,0,13,4
496,train,train/1a4a1dfe32d84179b5ab03e56532bcde.jpg,0,9,4
497,test,train/1a4b73e47f99ce15af33427cc16ecc74.jpg,0,6,4
498,train,train/1a4f3604083f0bb00c748cd1c19236c2.jpg,0,9,5
499,train,train/1a6380efb810f2c8fbae25143ab93773.jpg,0,7,5
500,val,train/1a85266eec98f756269a91a56d5fb1a8.jpg,0,6,3
501,val,train/1aaa4b217affae30113bd3a7a384a4c7.jpg,0,15,3
502,train,train/1aaab6baefab214419016ad2f3175120.jpg,0,6,3
503,train,train/1ac1cb704bf021b7f462182beb082291.jpg,0,9,4
504,test,train/1ac82901d20fd381f9aee67859846cef.jpg,1,0,0
505,test,train/1acd93cf651789703cd37ab249f58580.jpg,0,11,7
506,train,train/1ad1420c6bf26f67e1f0d1140e938efd.jpg,0,6,2
507,train,train/1ad9acab15f15722dada12e90242178c.jpg,0,7,3
508,train,train/1adfe6d01589ad3a646a459bb360d5c4.jpg,0,4,2
509,train,train/1aebe196c344ddae48ec99b142bcf4c2.jpg,0,4,2
510,train,train/1aef7fa409ee0cb4579032577e02e9cb.jpg,0,24,6
511,val,train/1b0adf573618b9d4c94b1890852179a0.jpg,0,7,5
512,train,train/1b10ae5a7c9530537364360383fa6667.jpg,0,7,3
513,test,train/1b2a7adb5705d9e3f5b63939046d93c7.jpg,0,22,8
514,val,train/1b3379be7c72c3ae5404df423ed74388.jpg,0,9,4
515,val,train/1b420f79b18aeb2c7644d4998d313f37.jpg,0,9,4
516,train,train/1b44e26dcb2892268d5326bf44ccd2b3.jpg,0,8,4
517,train,train/1b4daa200fc8f2a3c792ca61b7c8857d.jpg,1,0,0
518,train,train/1b5f927abb8fd8e0800d2ad31a5620c1.jpg,0,13,7
519,train,train/1b6b4e0d7f5f7d7ad2bf8b70783244be.jpg,0,7,2
520,train,train/1b6c09c247c93d8fd21adf55814476fb.jpg,0,4,2
521,val,train/1b6fbfb87455d2145db222bc4c3e9875.jpg,0,7,3
522,val,train/1b7fbab20af688131ddebff7bf473879.jpg,0,5,2
523,val,train/1b90f72310730c8e045e85e8b60c308d.jpg,0,5,3
524,test,train/1b95d6b2be1f6e89e865704024d1944b.jpg,1,0,0
525,test,train/1ba0b6688726a0efd3641d086a4dee35.jpg,0,7,2
526,train,train/1bb134a3fb426b7a805ad086164ed865.jpg,0,4,2
527,train,train/1bbd7232924e951e7fa87ffa0f62ec3d.jpg,0,8,6
528,train,train/1bc4c3008d6a7144722daa35a7ff2b00.jpg,0,6,4
529,train,train/1bcf6203521944e6222a000fec9fab38.jpg,1,0,0
530,val,train/1be94a4e06067c5ecd66488cad60a087.jpg,0,6,3
531,train,train/1bf0c30ec9cf3abe34938787e5f9fc28.jpg,1,0,0
532,train,train/1bf31ecce06f5cab7b82b36daea676b6.jpg,0,8,5
533,train,train/1c1a57cb8b3893348ecfb6e704a1b87e.jpg,0,3,2
534,train,train/1c1ef26e3b3323f74041f6dd2371cd24.jpg,0,6,3
535,train,train/1c2621f624311e2ab55fb909b3b53d19.jpg,0,10,5
536,train,train/1c291f2d783a88bb29d4f0973d820cb0.jpg,1,0,0
537,train,train/1c2edaf3f7c1867f34d76dafe8f53d80.jpg,0,11,5
538,train,train/1c32170b4af4ce1a3030eb8167753b06.jpg,0,9,2
539,train,train/1c3e88d7eb1849e80d109ab2f059a2e1.jpg,1,0,0
540,train,train/1c42e4e14355bfa790794d44e3a1a4d2.jpg,0,3,1
541,train,train/1c4d23bf90d9e32947d50b5e01ce4d78.jpg,0,14,5
542,train,train/1c4d37f9cbacdce0f114ed4c3fd94dd5.jpg,0,7,3
543,train,train/1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,0,9,3
544,train,train/1c62f00b3228d2e131a84d1889e213cc.jpg,1,0,0
545,train,train/1c9e6dbfe347fb693c6c9e0cd82113c8.jpg,1,0,0
546,train,train/1ca93fdd77fb7e2caab2608094201385.jpg,0,5,2
547,train,train/1caa3fd2d741bbb50cc3fdcc32b6f0cd.jpg,0,24,6
548,train,train/1cb2f31d6914dbb6550d2ed5538fc184.jpg,0,10,6
549,test,train/1cec183870c936178be89a81da2cc7fc.jpg,0,8,3
550,train,train/1cfebd799d9854a50bfa74e0271f358e.jpg,1,0,0
551,train,train/1d0b8741c4689494aed1c1859eb891dc.jpg,0,6,3
552,train,train/1d170ae6d3f174b88d55b7a44e1b8963.jpg,1,0,0
553,train,train/1d1b26e179d9394bc1d9971ec50d1aaf.jpg,0,6,3
554,train,train/1d21c69075630b741fe0629e696fa167.jpg,0,16,5
555,train,train/1d2c0ac10d4b141cda8b549c34848b4f.jpg,0,12,5
556,train,train/1d2cef0157f477b7b635a86a85b6f9e4.jpg,0,18,7
557,train,train/1d36704fc4f9a8f997128b92551bbc4d.jpg,0,13,7
558,test,train/1d378b37e94c96925d6e96d281825519.jpg,0,5,3
559,train,train/1d37efa5bcce26d6cc9a224f99db3f0e.jpg,0,10,5
560,train,train/1d63eea24a9f69bc17f1da7af4ffa19a.jpg,1,0,0
561,val,train/1d730f10402fbb1de01aa617b80a8242.jpg,0,12,5
562,train,train/1d74c92a1e6adfcb63162f9b72edfc56.jpg,0,4,2
563,train,train/1d7ba4000ddf7f707822b2aab9ed4b36.jpg,0,18,7
564,train,train/1d7f85337975dded50e1414cef194deb.jpg,0,6,1
565,train,train/1d8f4d5daf11f2b01695b71a862aa813.jpg,0,4,2
566,train,train/1dafb16f8c69e188cf2152200e0cb2ef.jpg,0,13,5
567,test,train/1dbb725a05c9543e9bd2593ac079f970.jpg,1,0,0
568,train,train/1dc3bbcc437933158a734f7e28547bb5.jpg,0,11,5
569,train,train/1dca2f734825798b81f034da81d257f4.jpg,0,11,3
570,train,train/1dd24b51bb2c4e67bf02641925881174.jpg,0,5,2
571,train,train/1dd77edddd2212d41e34dd004d3e26df.jpg,0,6,2
572,train,train/1de1fb0878055fe44cd99abcbde7bfc4.jpg,0,6,2
573,test,train/1e0186710c1b727da188c139c83a820b.jpg,1,0,0
574,train,train/1e019d951139255f4ca9200aee4129c6.jpg,0,6,4
575,val,train/1e1dcf1ea1d974a5fea81b7616a11723.jpg,0,10,4
576,train,train/1e380cbe7d0d59de0527d31486a24fa2.jpg,0,9,4
577,train,train/1e47f8b7036defda2d0191401e1e05d6.jpg,0,3,1
578,train,train/1e584da1fcf0c0297a22f0e36ce86732.jpg,0,7,3
579,train,train/1e58fd00852763634630540c1d09621d.jpg,0,7,3
580,val,train/1e58fd034ba68a69df2b13cccb9ab317.jpg,0,4,2
581,val,train/1e685beca49d62411bb69bc4ddf7ad11.jpg,0,7,4
582,val,train/1e717af900c3f539f967ad27b1ce905f.jpg,0,8,5
583,train,train/1e78773b772343629858fee07ab051ec.jpg,0,8,3
584,val,train/1e8892e58834c2a38f8d0b574327ed81.jpg,0,12,5
585,train,train/1e942d9666eb7b3cd0bf4e2bedae5fd6.jpg,0,9,3
586,train,train/1e96e84ac07738cd2f019b1c1d1aac5c.jpg,0,10,3
587,train,train/1ec44d3bc379cf915de2c69bcb325cc2.jpg,0,8,4
588,test,train/1ec5b9d1af1a295a5e0d1da32d4ed835.jpg,0,7,5
589,train,train/1ed4cf45940bbfbcdc31cf4289c1c1e4.jpg,0,16,4
590,train,train/1ed597069acd8f4b77174148664e84d8.jpg,0,7,3
591,val,train/1ee608f4c2322489c730271c6ef7caba.jpg,0,4,2
592,train,train/1ee72c7f5de164530f9efa3c2d04bffc.jpg,0,7,2
593,val,train/1ee956f957e7b9ec0787e07fe2b76135.jpg,0,8,4
594,train,train/1f13fb95804f83251401097b2bb4aacf.jpg,1,0,0
595,train,train/1f1abf0df154e4d455bd3f93fa8ef1f0.jpg,0,6,2
596,train,train/1f1b451ebe38481d18a61961c9435a64.jpg,1,0,0
597,train,train/1f5a95707791ca66198f87bf0d11e89e.jpg,0,6,2
598,train,train/1f60588926146538eeb34cd3215b4848.jpg,0,16,6
599,train,train/1f68a73472d32146d1cbe3bcd9355337.jpg,0,3,1
600,train,train/1f6cae728b0bab822a84b2014feff03d.jpg,0,8,4
601,train,train/1f80202df9f9ee45002ea22f2f29d31f.jpg,0,12,5
602,val,train/1f897eadcbbca4e2104e7a2d7fd3e0f9.jpg,0,5,3
603,train,train/1fc71d17e68259b0ae13b884ccce7309.jpg,0,7,4
604,train,train/1fcceea02142af619405d89b9ee156fc.jpg,0,6,2
605,val,train/1fce42f55a0de66eb161fc831cd33cc3.jpg,0,13,6
606,train,train/1fec2347206230bc4721f66d8e90971a.jpg,0,6,4
607,train,train/1fec989e95cea875cef982129f8e9097.jpg,0,8,4
608,val,train/2016c404039deb1d04073250fa84a328.jpg,0,4,2
609,train,train/2033bbf90fa9b91519bac29eb334673a.jpg,1,0,0
610,train,train/20374abc6a6d82a106212cddd740a99c.jpg,1,0,0
611,train,train/20394e709ffb7128e582a7b0901dca2d.jpg,0,6,3
612,train,train/206f64789c8237b16ef4da5a38d74cdc.jpg,0,5,3
613,train,train/2072e55e4f38ef869fc492b5e282057b.jpg,0,17,6
614,train,train/2077dfb717706d5ce9a373f1672e869c.jpg,1,0,0
615,train,train/208cddf534a1bc9c35f5faa6a6c51f94.jpg,0,5,2
616,train,train/2094cd7cf01e7e283818e836115596c4.jpg,1,0,0
617,train,train/20d9e4989fab7ecae4243324d81ad309.jpg,0,6,3
618,train,train/20e27597c972c6e7fdb4d1e7638e227e.jpg,0,11,6
619,train,train/20e88cb9beaf2949c3fdd01827404235.jpg,0,4,2
620,train,train/20eb3cf0d35e7ed1616139edbe04bcfc.jpg,0,3,1
621,train,train/21042debbedcf41f16302df107a594a2.jpg,0,4,2
622,train,train/21086ab046da90a4526e5604670a96ce.jpg,0,7,3
623,train,train/2116aa83dd20261a1c6f4b13ea3eafbc.jpg,0,5,2
624,test,train/2121782e288bb5fccf342938ce4faee2.jpg,0,5,3
625,train,train/2139901070c5471f0e289e216bc90198.jpg,1,0,0
626,train,train/215ebc513445e8e809addf6029df970c.jpg,0,6,3
627,train,train/21992194880ed480bd0232be383b8268.jpg,0,6,2
628,train,train/21ab6bc8c66330a258b3513c2ab738fd.jpg,0,3,1
629,val,train/21b7ceae06bcc8d0a4b30debc5570e57.jpg,0,3,1
630,train,train/21b9ef8dedf84d02366305c87a6328d1.jpg,0,12,4
631,train,train/21bdb7a46e19c697209064855102859e.jpg,0,5,3
632,train,train/21cc15968368582b548bdc50f24d1ce5.jpg,0,4,2
633,train,train/21cf533a9fe77bdbee21babd427a0d1f.jpg,0,11,5
634,train,train/21d0e0bb639ebec0b2a2ce0c5c805344.jpg,0,13,7
635,test,train/21d5465ffc737f2c94f66cc5b740614e.jpg,0,5,2
636,train,train/21f596b4f75fd3d0ff54f55ad760272b.jpg,0,9,5
637,train,train/2201904fdc9c81df726cb626bf58edeb.jpg,0,7,4
638,train,train/221c92d2718f1f49ee483ab4afbc7238.jpg,0,4,3
639,test,train/221d68705e17ec11935e410fcc483b0f.jpg,0,4,2
640,train,train/2229148faa205e881cf0d932755c9e40.jpg,0,12,4
641,train,train/222b7757f55bee221e7aba69fc9928d0.jpg,0,8,4
642,val,train/222beb3cd839eacd08d35c2785e48265.jpg,0,9,5
643,train,train/222cd825ec14127cfb030b84780c30d5.jpg,0,7,5
644,train,train/224ad5cca3b13b0a820052fe0491699a.jpg,0,16,5
645,train,train/2254df0c59c659c6eec67a73327bc857.jpg,0,15,7
646,test,train/22576c31ecae86e2e6d580b4bebb5d77.jpg,0,6,4
647,val,train/226452107c14a6218e9c4d582025110b.jpg,0,17,7
648,train,train/22672ab82c290c20b86863291e25ef6c.jpg,0,22,6
649,train,train/2271647c6cb51cd088392c184f8be135.jpg,0,4,2
650,train,train/22807ea675967a02baf8f510543a4a95.jpg,0,6,3
651,train,train/2285e92d66a166fa72444a73f4c5fc52.jpg,0,4,4
652,train,train/228d41a874a5536d83b62b9161da1d61.jpg,0,8,3
653,train,train/228f1394daba97a4ce03ae7e866ec2ac.jpg,0,5,2
654,train,train/22b8e616a61bbc4caaed0cf23b7159df.jpg,0,6,3
655,train,train/22c9f6b6888cce9bad89c72a2f87e56f.jpg,0,7,3
656,train,train/22ca7192ef23cf85a365a0e68ad6f9c7.jpg,0,7,4
657,train,train/22d12a2c3610060793453d39c4330429.jpg,0,4,2
658,train,train/22d7fb75b2d533f5fda002cd41721884.jpg,0,5,2
659,train,train/22f45bf04169a43d02dea6df008de68a.jpg,0,6,2
660,val,train/2300d60e735d646de5632275313f9c95.jpg,1,0,0
661,val,train/230ffa646a0bec6bce8b027cd4c66832.jpg,0,5,4
662,val,train/231a4b73de5ac7e0218f736b6b6ff1f2.jpg,0,10,5
663,test,train/231eceaec9e603e7cdb2021bd2ccbe02.jpg,0,7,3
664,test,train/231f7662ddb1e997de7ae4e11840960f.jpg,0,6,4
665,train,train/23687f2e75cfb173dbfe0a785326d6b3.jpg,0,3,1
666,train,train/236c84dba2293e1afd669eee1b6511c6.jpg,0,5,4
667,train,train/238b1299945de447d94124e14734edab.jpg,0,17,8
668,test,train/23976276263082c45eec8db02176a30b.jpg,0,7,3
669,train,train/23ada7eb0d82a360190e77da2edfcf8f.jpg,1,0,0
670,train,train/23b0639cd035140def992b0ee7fc34f2.jpg,0,6,2
671,train,train/23b8b9881d7effc2a5aa2b7372f01d7f.jpg,0,8,3
672,train,train/23c9516db65572bae3125bcaead302d3.jpg,0,22,7
673,test,train/23ca1279bcbf10d8dc39e769e145a516.jpg,0,11,6
674,train,train/23cc21ad490ea10045c00fba3a208b3f.jpg,0,8,3
675,test,train/23d1c67775a1f20404642b6086b74cc8.jpg,0,9,4
676,train,train/23e3c7a5073d74c1d2daed5ad73fb254.jpg,0,14,8
677,train,train/23f267e42a7e9f496aa143fe11f241ff.jpg,0,12,4
678,train,train/23f29659e174d2c4651857bf304a5d75.jpg,0,5,3
679,train,train/23f29ee2101fa421afeb84cf923ee9b6.jpg,0,9,3
680,train,train/23fcdb51ca6f2495a08911d8bd8f19e8.jpg,0,8,4
681,train,train/2400efb8ccb698992e54ec03286d35ef.jpg,0,5,2
682,train,train/24051b6c68ac93e887c70b671d9197cb.jpg,0,9,4
683,train,train/2415d19465e30def974fc2c9747692d4.jpg,0,9,2
684,train,train/2458bd52db3e463b43967723e0f802b4.jpg,0,3,1
685,train,train/2461bde97f5dad74ca07c6a5e6ce56c1.jpg,0,7,4
686,train,train/2461ca359068b06237e93aae140a25f3.jpg,0,9,5
687,test,train/2469a8efd790f12eb9304f5c013a966e.jpg,0,6,3
688,val,train/247af0fcdbe53ade2def3f79e4eb9345.jpg,0,7,5
689,test,train/24986a34a5f97ddeb44a999d245b949b.jpg,0,6,2
690,train,train/24aae4c9a587c5f0440e6d305bebd26e.jpg,0,7,4
691,train,train/24b3b89454ece6db0ba1a5cb83f3421a.jpg,0,10,6
692,train,train/24b3c4ccc0e19044935c8f40ab37fc18.jpg,0,13,4
693,test,train/24b77560428d23bcaf7c06a536fbb287.jpg,0,9,5
694,train,train/24bf0f138643ee4141ebefba54fb6843.jpg,0,5,2
695,train,train/24c408efe011f2d27322e93440221aa1.jpg,0,7,3
696,train,train/24c7e3233b6ebe3d1159f81ae97daed1.jpg,0,6,4
697,train,train/24d6b814577360fb4d11e0e6aecfefb0.jpg,0,4,2
698,val,train/24dd3c2b634ac8b951b5aa1b24a536c8.jpg,0,13,6
699,val,train/24e9b243d734e26d9de71aa3e08ef9b0.jpg,0,8,4
700,train,train/25207f1f73016eb9d84327860e5c9b49.jpg,0,12,6
701,train,train/2534b21e1fcdf7748a07109999952840.jpg,0,14,5
702,val,train/2534b84ffceb627618e684cb037fdf74.jpg,0,6,2
703,test,train/253760c0117371987f0cbc8b20e684de.jpg,0,6,3
704,train,train/2546f825d7846960568c710eab2cbbd3.jpg,0,5,2
705,val,train/2550db13e3e4174fb2980fbc965c4856.jpg,1,0,0
706,train,train/255f4987d211d413e7823dea2ac6642c.jpg,0,4,2
707,val,train/25673b843469af61ad711cdd1d920a8b.jpg,0,3,2
708,test,train/256b0ad89e73b03f15635e647c2bdb02.jpg,0,4,2
709,train,train/2583527ca7c4a6e278fb4506ba8637ab.jpg,0,16,8
710,val,train/25897fa85891d5fcf7c65d520628cf20.jpg,0,8,5
711,val,train/258b0025af766aa2a485e3221da4b46e.jpg,0,15,7
712,train,train/258d918ebb5b4e4d13e381f0df399b5a.jpg,0,8,2
713,train,train/2592036272857648c597c9045a6588d1.jpg,0,7,3
714,train,train/2596fb668f0ec31ac6622ea546e600cf.jpg,0,18,5
715,test,train/25a73bf0f701b9275c74fc23aa30e681.jpg,0,8,5
716,test,train/25b123c53b8d9f39e9e29e4ee34c9906.jpg,0,12,6
717,val,train/25c278c9f3eac8a0f53780aa5e615e23.jpg,0,9,5
718,val,train/25e383a85bad2e00064e7be23d745f50.jpg,0,6,2
719,train,train/25e47d32d64f7f416d6fb1bf497b4b1a.jpg,1,0,0
720,train,train/25e4fa50ffa395dd163a97ca6bef8fe0.jpg,0,5,3
721,train,train/25e99dd3d0a8e45529b0c04f28a31313.jpg,0,9,4
722,train,train/25f0621dae8874aac9985c4034a565ea.jpg,0,6,3
723,test,train/25f2c7b53a6ed09a9aaf73c30357aaf6.jpg,0,6,2
724,test,train/25fca74811355266a2c7a0bc442db4e3.jpg,0,14,6
725,train,train/26045d6e5c9397d08825496593fbc291.jpg,1,0,0
726,train,train/262cd3e70a033d61a7236aa971be339a.jpg,1,0,0
727,test,train/264fdebe57965c3292ce07c7b4be8c39.jpg,1,0,0
728,train,train/26555d1abc4576ef9e235aba96f4429e.jpg,0,5,2
729,train,train/26562944ced2c6e1eea7abaf0e5a6e5d.jpg,0,4,2
730,test,train/26585204e3c296a3b105bd5bd1c537ee.jpg,0,14,9
731,val,train/26603f3c325594b0a07a9fd73d74bbce.jpg,0,5,2
732,train,train/26697f6b3b73c564a0dd92b2fa1a8b0b.jpg,0,4,2
733,train,train/267d32594c86cba886ed0733e946c1df.jpg,0,9,5
734,train,train/267e7d6c78b3bc498461b69668eb44f8.jpg,1,0,0
735,train,train/26814fc54bbb41c62e1fc2c2646f3288.jpg,0,7,3
