SOPClassUID,Modality,Rows,Columns,PhotometricInterpretation,TransferSyntaxUID,BitsAllocated,BitsStored,HighBit,PixelRepresentation,SamplesPerPixel,NumberOfFrames_raw,NumberOfFrames_effective,RescaleSlope,RescaleIntercept,rescale_slope_present,rescale_intercept_present,modality_lut_present,modality_lut_count,voi_lut_present,voi_lut_count,WindowCenter_all,WindowWidth_all,window_center_count,window_width_count,window_is_multivalued,VOILUTFunction,PresentationLUTShape,presentation_lut_sequence_present,presentation_lut_sequence_count,PixelPaddingValue,PixelPaddingRangeLimit,pixel_padding_value_present,pixel_padding_range_present,image_id,coco_image_id,canonical_image_id,dicom_relative_path
ABSENT,ABSENT,2640,2424,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,03f0bf0a7403c050a7ce574f98fd8ab6,85,84,train/03f0bf0a7403c050a7ce574f98fd8ab6.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9044,10278,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04031e57794b9e8861e3c65e935f11d2,86,85,train/04031e57794b9e8861e3c65e935f11d2.dicom
ABSENT,ABSENT,3000,2781,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,041081d11262c5f150e655f5e5ff0a2c,87,86,train/041081d11262c5f150e655f5e5ff0a2c.dicom
ABSENT,ABSENT,2430,1994,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,041664dfb960a15686d7e9c4c7b4fd73,88,87,train/041664dfb960a15686d7e9c4c7b4fd73.dicom
ABSENT,ABSENT,3408,2229,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,041762ff7fe435f22ea7541e77bfeafa,89,88,train/041762ff7fe435f22ea7541e77bfeafa.dicom
ABSENT,ABSENT,2885,2465,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0424e80c4f0cae6ea9e65efeed75d5d0,90,89,train/0424e80c4f0cae6ea9e65efeed75d5d0.dicom
ABSENT,ABSENT,3039,2893,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,044c53b3fd48fc029318fbcee70ae0d1,91,90,train/044c53b3fd48fc029318fbcee70ae0d1.dicom
ABSENT,ABSENT,2254,2694,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0452d38f45e4e79f91821e88bb812608,92,91,train/0452d38f45e4e79f91821e88bb812608.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0453de2faeb8d349af739a68d9dee1cb,93,92,train/0453de2faeb8d349af739a68d9dee1cb.dicom
ABSENT,ABSENT,2854,2528,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2855,4647,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0464251a01ee7eeedd2a537dafc82844,94,93,train/0464251a01ee7eeedd2a537dafc82844.dicom
ABSENT,ABSENT,2823,2494,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,046ad82db74a4155eaff3586b0d1e068,95,94,train/046ad82db74a4155eaff3586b0d1e068.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,047182a6e86808669f896307dcd550c7,96,95,train/047182a6e86808669f896307dcd550c7.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8497,11372,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0491b08361fdfb9359cad9d6a078f275,97,96,train/0491b08361fdfb9359cad9d6a078f275.dicom
ABSENT,ABSENT,3098,2632,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04923676c5e29c25966fbd07fa12e2e8,98,97,train/04923676c5e29c25966fbd07fa12e2e8.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04994993c9e416f32ce24c7e7501d3be,99,98,train/04994993c9e416f32ce24c7e7501d3be.dicom
ABSENT,ABSENT,2823,2855,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2085,4006,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04aed38b30c4de9461c8a9940e99d811,100,99,train/04aed38b30c4de9461c8a9940e99d811.dicom
ABSENT,ABSENT,2623,3320,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04bb8bd7ee6f88a16623fe5c6dd4da91,101,100,train/04bb8bd7ee6f88a16623fe5c6dd4da91.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9055,10932,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04d1f1f8f52b15520f5895be87884fbd,102,101,train/04d1f1f8f52b15520f5895be87884fbd.dicom
ABSENT,ABSENT,3111,2804,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04d3efc7a608c4d58edb8c1b7f90a708,103,102,train/04d3efc7a608c4d58edb8c1b7f90a708.dicom
ABSENT,ABSENT,2660,2416,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7321,8448,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04d462de5e02b54e3756875caebda95c,104,103,train/04d462de5e02b54e3756875caebda95c.dicom
ABSENT,ABSENT,2930,2504,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1,0,True,True,False,0,False,0,8191,16383,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04e78baf5f049a01b6b4f9a14f0b7c78,105,104,train/04e78baf5f049a01b6b4f9a14f0b7c78.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,04fbba5834f2abd713e66b3d0e6a678e,106,105,train/04fbba5834f2abd713e66b3d0e6a678e.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0501d62912b9a6ff04eae4ffc56affc2,107,106,train/0501d62912b9a6ff04eae4ffc56affc2.dicom
ABSENT,ABSENT,2040,1920,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,0508d7ea85ba9be425657cc04c24a4f8,108,107,train/0508d7ea85ba9be425657cc04c24a4f8.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,051132a778e61a86eb147c7c6f564dfe,109,108,train/051132a778e61a86eb147c7c6f564dfe.dicom
ABSENT,ABSENT,2376,2144,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,05154c0bdf203a2bd583d95532d0297d,110,109,train/05154c0bdf203a2bd583d95532d0297d.dicom
ABSENT,ABSENT,2728,2596,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7665,7888,1,1,False,ABSENT,ABSENT,False,0,,,False,False,051c2436c0acdb5e09d085c7e4a764f3,111,110,train/051c2436c0acdb5e09d085c7e4a764f3.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,051d112b55e4c9f9dfa53307cc2ffb62,112,111,train/051d112b55e4c9f9dfa53307cc2ffb62.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8457,11804,1,1,False,ABSENT,ABSENT,False,0,,,False,False,052cf8f6cb59da96df7386adf8d5f6a0,113,112,train/052cf8f6cb59da96df7386adf8d5f6a0.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,6511,8400,1,1,False,ABSENT,ABSENT,False,0,,,False,False,053700069ddf3c4f1f6c477a48337836,114,113,train/053700069ddf3c4f1f6c477a48337836.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,053cf0f0a75926ebd53f0265bad6aee4,115,114,train/053cf0f0a75926ebd53f0265bad6aee4.dicom
ABSENT,ABSENT,3173,2777,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2249,4077,1,1,False,ABSENT,ABSENT,False,0,,,False,False,055ea315ae13148aae178aed27fa980d,116,115,train/055ea315ae13148aae178aed27fa980d.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05721adb43ab7c061733568b274c006b,117,116,train/05721adb43ab7c061733568b274c006b.dicom
ABSENT,ABSENT,3023,2283,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1971,3364,1,1,False,ABSENT,ABSENT,False,0,,,False,False,059412ad34b2c48179f178e3138b5022,118,117,train/059412ad34b2c48179f178e3138b5022.dicom
ABSENT,ABSENT,2728,2385,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,38047,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,059ec0fc0d6840cff6e268e46f85faa0,119,118,train/059ec0fc0d6840cff6e268e46f85faa0.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9171,10822,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05c0c802db4f100de8e2a9fa4aa62d14,120,119,train/05c0c802db4f100de8e2a9fa4aa62d14.dicom
ABSENT,ABSENT,2992,3003,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05d45c0a96b2c363f8b9a34a1f181c58,121,120,train/05d45c0a96b2c363f8b9a34a1f181c58.dicom
ABSENT,ABSENT,2738,2887,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1380,3167,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05d676834dbed1639cb5eea70c1e307b,122,121,train/05d676834dbed1639cb5eea70c1e307b.dicom
ABSENT,ABSENT,3168,2676,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8191,7308,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05dfd35f424da60897dfafc2340e0891,123,122,train/05dfd35f424da60897dfafc2340e0891.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05e0b2465053b685ca37849eac3dd62f,124,123,train/05e0b2465053b685ca37849eac3dd62f.dicom
ABSENT,ABSENT,2272,1912,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,05e64c5b1e5f246ae6e8bc109e557bf4,125,124,train/05e64c5b1e5f246ae6e8bc109e557bf4.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9592,10552,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05f202ee95a17a4b1e6dbe1916ffe8bf,126,125,train/05f202ee95a17a4b1e6dbe1916ffe8bf.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,05f4911da872a51502a16e8807ee673f,127,126,train/05f4911da872a51502a16e8807ee673f.dicom
ABSENT,ABSENT,2920,2652,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7705,7202,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06014542a807dabcf30867a2414b5e83,128,127,train/06014542a807dabcf30867a2414b5e83.dicom
ABSENT,ABSENT,3052,2784,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8320,7820,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0608fb82e9965a0a6f3607f93e304d2a,129,128,train/0608fb82e9965a0a6f3607f93e304d2a.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,061fa33f6ba0028fbbad8caaeac8d145,130,129,train/061fa33f6ba0028fbbad8caaeac8d145.dicom
ABSENT,ABSENT,2674,2479,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0622cd29e4e0e4f198abf15614819ae8,131,130,train/0622cd29e4e0e4f198abf15614819ae8.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8375,8948,1,1,False,ABSENT,ABSENT,False,0,,,False,False,063319de25ce7edb9b1c6b8881290140,132,131,train/063319de25ce7edb9b1c6b8881290140.dicom
ABSENT,ABSENT,2688,2208,MONOCHROME1,1.2.840.10008.1.2,16,16,15,0,1,,1,,,False,False,False,0,False,0,33606,20294,1,1,False,ABSENT,ABSENT,False,0,,,False,False,064023f1ff95962a1eee46b9f05f7309,133,132,train/064023f1ff95962a1eee46b9f05f7309.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0686521b0b8cf9426f253601b805fb52,134,133,train/0686521b0b8cf9426f253601b805fb52.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9403,10670,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0690821a2e255ce175bfa7f36e308f63,135,134,train/0690821a2e255ce175bfa7f36e308f63.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9673,10602,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0697473448bb5e83ac926fe92271e7d8,136,135,train/0697473448bb5e83ac926fe92271e7d8.dicom
ABSENT,ABSENT,2475,2221,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,32767,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06b04918044786c36584a86273d72747,137,136,train/06b04918044786c36584a86273d72747.dicom
ABSENT,ABSENT,3012,2500,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8190,7475,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06b2ff94bd0270f543deb7074c2a006a,138,137,train/06b2ff94bd0270f543deb7074c2a006a.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06dfb2b996464c7b0e4c5177d433edbe,139,138,train/06dfb2b996464c7b0e4c5177d433edbe.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06e523e21ac668629092e85928b176a3,140,139,train/06e523e21ac668629092e85928b176a3.dicom
ABSENT,ABSENT,3028,2517,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06efcd37617307118fd48b3a493c133b,141,140,train/06efcd37617307118fd48b3a493c133b.dicom
ABSENT,ABSENT,3332,2728,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,06f3c1a8441d61da08aac07558ab5f05,142,141,train/06f3c1a8441d61da08aac07558ab5f05.dicom
ABSENT,ABSENT,2864,2900,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8191,6586,1,1,False,ABSENT,ABSENT,False,0,,,False,False,070d087c1badb18ee110e19cbe158a40,143,142,train/070d087c1badb18ee110e19cbe158a40.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,070d372757bfbb0cee7d68fd50369fc4,144,143,train/070d372757bfbb0cee7d68fd50369fc4.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0710fe2b90ee68e54b84e795abb018df,145,144,train/0710fe2b90ee68e54b84e795abb018df.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0712b4f7b21e2a06eacece3cf35e3059,146,145,train/0712b4f7b21e2a06eacece3cf35e3059.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8717,11652,1,1,False,ABSENT,ABSENT,False,0,,,False,False,071ff9c782ead87dfa9b1c025c25e769,147,146,train/071ff9c782ead87dfa9b1c025c25e769.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,074db6a4ab3aebd54fa0f628eb0e9b0e,148,147,train/074db6a4ab3aebd54fa0f628eb0e9b0e.dicom
ABSENT,ABSENT,3408,2656,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0760a14308badcbd370c6866c9db3a0a,149,148,train/0760a14308badcbd370c6866c9db3a0a.dicom
ABSENT,ABSENT,2716,2415,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2073,3408,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0777120fdd60f6a3cf8eaf3b8cf3585a,150,149,train/0777120fdd60f6a3cf8eaf3b8cf3585a.dicom
ABSENT,ABSENT,2521,2358,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,077c76dffde69c0b90c28d78ef2ac31e,151,150,train/077c76dffde69c0b90c28d78ef2ac31e.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0797fa5e2725c9b801e6d01cfa9a09da,152,151,train/0797fa5e2725c9b801e6d01cfa9a09da.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07ab6d47d868962851d22d4d1249593d,153,152,train/07ab6d47d868962851d22d4d1249593d.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07ac9545dcc585901865f7f958a7857d,154,153,train/07ac9545dcc585901865f7f958a7857d.dicom
ABSENT,ABSENT,3204,2636,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8365,6232,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07bedc010fd13a8e5903473ebcf39cd1,155,154,train/07bedc010fd13a8e5903473ebcf39cd1.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8764,11442,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07c12d0f562f17579aabc18c11e2ad54,156,155,train/07c12d0f562f17579aabc18c11e2ad54.dicom
ABSENT,ABSENT,2606,2575,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2153,3704,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07d004fabfd7246f9ed4283dd5237deb,157,156,train/07d004fabfd7246f9ed4283dd5237deb.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07d82e7e5749cbc21633134f489a7fbf,158,157,train/07d82e7e5749cbc21633134f489a7fbf.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07db76e6cc063ce8bb90de18216e8ccf,159,158,train/07db76e6cc063ce8bb90de18216e8ccf.dicom
ABSENT,ABSENT,2430,1994,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,07e5378ad3928091c08dded1f6b5353d,160,159,train/07e5378ad3928091c08dded1f6b5353d.dicom
ABSENT,ABSENT,2224,1992,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,081d1700020b6bf0099f1e4d8aeec0f3,161,160,train/081d1700020b6bf0099f1e4d8aeec0f3.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9562,11730,1,1,False,ABSENT,ABSENT,False,0,,,False,False,083a89dfc9a74a3f809035f886634ee2,162,161,train/083a89dfc9a74a3f809035f886634ee2.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0844f274f2a388e70231d3133754ac35,163,162,train/0844f274f2a388e70231d3133754ac35.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,0853ab3a3dbadae1e6f28b933ddff809,164,163,train/0853ab3a3dbadae1e6f28b933ddff809.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,08726b7ba2f04a33ff1b878b75498776,165,164,train/08726b7ba2f04a33ff1b878b75498776.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,088006f2453c4183b1ef46fb607bc31c,166,165,train/088006f2453c4183b1ef46fb607bc31c.dicom
ABSENT,ABSENT,3176,2504,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7866,6378,1,1,False,ABSENT,ABSENT,False,0,,,False,False,088d83359d1a00ba24251220ace42edc,167,166,train/088d83359d1a00ba24251220ace42edc.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,089a1c26766c10e2d8c4cdb86ed769dc,168,167,train/089a1c26766c10e2d8c4cdb86ed769dc.dicom
ABSENT,ABSENT,3216,2256,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8190,10205,1,1,False,ABSENT,ABSENT,False,0,,,False,False,08ce56202e44175674fc5f5517e74db4,169,168,train/08ce56202e44175674fc5f5517e74db4.dicom
