image_id,modality_branch,voi_branch,presentation_branch,pixel_padding_branch,decoder_backend,warnings
0f27846dfa86e51c27db5fe4ea5a52ad,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
0f389422bffe0f96dc3da175550e0c5b,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
0f45742c4d100eeee221f8853d79c9d4,rescale,windowing,inverted,none,pydicom_native,
0f4fd2b86df83111f83444ee90edbea1,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
0f5f23a027345ba0f0a63f1eca460b0c,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
0f76d35a022a7188cad9a83e283fdc8f,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
0f81902a673f0d826b55ea9dc9da297b,identity,windowing,identity,none,pydicom_native,
0f8a78e1090c840b4455772fe92d7586,rescale,windowing,identity,none,pydicom_native,
0fafbbfb67745f8c29351f9f7263b82f,rescale,windowing,inverted,none,pydicom_native,
0fb6d9a425117670ba7c249b35523434,rescale,windowing,identity,none,pydicom_native,
0fca086ebe001f784d428aa9973ba691,rescale,windowing,identity,none,pydicom_native,
0fd981034f74251d4a5d72891940d585,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
0ffa24230f7064bcdb313507dce02ae3,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
101d984c4172312c93efdd42e37e203b,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
101f2420808891cab10b4b2f0c1d2875,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
103fb193578933a2d53ae31ff0fc3319,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
104b915269077619e2b3bbf641506327,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
105c3102661ee24684dc180a32dc7119,rescale,windowing,identity,none,pydicom_native,
1060e455b64eea9e29ca4a3e05b47557,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1066a058b5bae597f2dbb33780c2577d,rescale,windowing,identity,none,pydicom_native,
106a3da41d2e3d9f508c09b28e8abdaf,rescale,windowing,inverted,none,pydicom_native,
1070b419b62a9b7b1a8e71cd9504ffb8,rescale,windowing,identity,none,pydicom_native,
1071b3b85121012c5061894bf3b8704b,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
107d7671377160a4a5d708849ed5d331,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1085585ceaf60941fd14db7ad3bb2f49,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
10ab7eaa1ef08dea7a899cc893564838,identity,theoretical_fallback,inverted,none,pydicom_native,
10e7dac260f11046164aa94f2d8add9f,rescale,windowing,identity,none,pydicom_native,
10e8248185760938d4cae1f0462af88a,rescale,windowing,identity,none,pydicom_native,
10f28558b1667b3d30d9e4c44f7a5bc6,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
110cd42557499b2bcfe84732b281172c,rescale,windowing,identity,none,pydicom_native,
1125f1da5766f0392d45630133c7bed6,identity,windowing,identity,none,pydicom_native,
112cf0367dd8b6aa14b4e384439d9eb7,rescale,windowing,identity,none,pydicom_native,
112db7d495906f3358852756a87a4bbf,identity,windowing,identity,none,pydicom_native,
113274a4ca3c2e72b7ff1bd3ce5006b6,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1133414000e82176ab7852aeacc762eb,rescale,windowing,identity,none,pydicom_native,
1138649f25528f0ab76c93ac60279ca3,identity,windowing,identity,none,pydicom_native,
1146548e94da58c6989a1a6408dfc886,rescale,windowing,identity,none,pydicom_native,
1148a27d6ea1ec7669de022fe2480890,rescale,windowing,inverted,none,pydicom_native,
11570cdc6847610ab7ff58a076dad709,rescale,windowing,identity,none,pydicom_native,
116c19c289e285a60ab20cf72090c9fa,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
11750f2005f2f50d592c5c5cc145fdfe,rescale,windowing,identity,none,pydicom_native,
117c218c2534e3d40a6ca0b3d724eb24,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
119bc2dba30b0ba7995e189504126ed1,rescale,windowing,identity,none,pydicom_native,
11b3a0fe7f25bbe7643c60bcb14c35f5,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
11b47878746ba8728eda0f9eed048639,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
11cfa1a5b04bd1eaa319d08cdb308bb9,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
11d5cd186965cfe8e615157e492e34bb,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
11dbd33fc77075c94a202362ed8e197e,rescale,windowing,identity,none,pydicom_native,
11e41fba7056177c8654b7b7408a4ed3,rescale,windowing,identity,none,pydicom_native,
1224f07d895107573588225f692e94f9,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
12268c1ea761140eafee75acabc44fb0,rescale,windowing,identity,none,pydicom_native,
12399d5b08e5342ade37a56b9c9e5ac5,rescale,windowing,identity,none,pydicom_native,
1245f853816564c0ee3f1b9e93521ff0,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
124ec853c372fcf7f4428b26b32be62f,rescale,windowing,inverted,none,pydicom_native,
1250c704cc9307bf84b43f1aca4d997b,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
1254518b2893f58324e93f375cffbd6c,identity,windowing,identity,none,pydicom_native,
1259ee6feb64a552e3521ddcb395888c,identity,windowing,identity,none,pydicom_native,
126ae7336c7776a82bf3c15c0c6751c0,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
12735a3e6ae44fe59babe2a618dbc450,rescale,windowing,identity,none,pydicom_native,
127f66766091998a72268caf4ec34bef,rescale,windowing,identity,none,pydicom_native,
1280dc55c1ff852024be232c2942e3fd,rescale,windowing,identity,none,pydicom_native,
1283d5ba97663aef3b97ee4f1884e9f9,rescale,windowing,inverted,none,pydicom_native,
128f55a981d4192a2990946431a7469b,rescale,windowing,identity,none,pydicom_native,
1296335140a042ff0270825cdae2fa09,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
129a1e7753432edd052a2cdbfbaee00e,rescale,windowing,identity,none,pydicom_native,
12bd4c85000b33c532fb9d57b5f2a08e,identity,windowing,identity,none,pydicom_native,
12ccbda1f9c224e5d5496cd7fe3d26d7,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
12d8de45e35e8b8c896109bfb46f8a82,rescale,windowing,identity,none,pydicom_native,
12e0e910766f2d1b1ccda7c32051643f,identity,windowing,identity,none,pydicom_native,
12eb6f4552609edfddfc69189e7c891e,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
12ede510c82b53705e33fa758ff03131,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1302aab3d9d19f6bcb9db728e3ce6306,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
13088cbf40717bace59ef0961554c08f,rescale,windowing,identity,none,pydicom_native,
13183cb48b0aae02e88c3f45547d393a,identity,windowing,identity,none,pylibjpeg:pylibjpeg,
131adb006bb6b9dcc365b3e645f8a47e,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
133a63179438173357f3c4a705c59c06,rescale,windowing,identity,none,pydicom_native,
133e82d124d799fedca8146107d2c5e7,rescale,windowing,identity,none,pydicom_native,
133ed9054828b0e75987e00217aef89d,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
134cd4124bd1d75563cb47732742e331,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
135101b508a998968ea963ebacd63ecb,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1374c483d258203eadf6c6a525899d51,rescale,windowing,inverted,none,pydicom_native,
13776ecb39222a7aaace2d9721abebbe,rescale,windowing,identity,none,pydicom_native,
13ceff5f3d113919c224c8b42d3c2411,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
13dbf07cb1c5273a89053346f7acf0f1,rescale,windowing,identity,none,pydicom_native,
13df80547c48fd7d14d22e9322f4a17d,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
144b76b191aa1e02065903ee1cc3d578,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
144d37bbd2dea37c4b1286207f4ba909,rescale,windowing,identity,none,pydicom_native,
144e272e04daf6ac8d36548ea766da37,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
145177b578f321dbf3016984059384d7,identity,windowing,identity,none,pydicom_native,
1451cd2c3fcfc23f5ae219814bb27e77,identity,windowing,identity,none,pydicom_native,
145691883baff4df3e4863ca6354c44e,rescale,windowing,identity,none,pydicom_native,
145bbf5912e81c52ceac691693dfc716,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
14600a97b1c302343b1b5850ed53ae13,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
14629917f69e21145d1e662ef6c0dc2e,rescale,windowing,identity,none,pydicom_native,
146584f4913fd351785bf9159fd17617,identity,windowing,identity,none,pydicom_native,
14742737297b34ac440a0338877663ac,rescale,windowing,inverted,none,pydicom_native,
14783d2f57f9c689d827892bbe112cb8,rescale,windowing,identity,none,pydicom_native,
14877acfaf8e3b25d9f089e15887c20d,rescale,windowing,identity,none,pydicom_native,
14a097373f1e4e57878c3929fd2f3b4e,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
14c5c3e0782fd77750815c5d2b565e72,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
14f8770d112738119f0f31ee75e8fc41,identity,windowing,identity,none,pydicom_native,
14fbd0bf63f33188f29e54275fb7cafb,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
14fcb6bd9c455b96a9c5f1a7b1229001,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
150cfe73d6dd162e02e1bc799a9d71e0,rescale,windowing,identity,none,pydicom_native,
150d9b226334d9f3471d088307cdc5fd,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1516651227a420f879b4cea1500ee7db,identity,windowing,identity,none,pydicom_native,
151893dad65d5077f5a377fc9d0e6881,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
151a8ce59aa6e414ee8a9c9d711cee61,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
151aade5871241a6deb39da83b9d2c47,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
152cc961492edc9e778b6c337f971258,rescale,windowing,inverted,none,pydicom_native,
153da4dfa81a43cdf1176f7859a567e5,rescale,windowing,identity,none,pydicom_native,
153fd46b282d26c98f85a5886214535e,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1547a22e323240aa623eaa8dcf86d126,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
156620bd19b7dee86079be71d26bd87e,rescale,windowing,identity,none,pydicom_native,
157f5f6e3b028ef503ff946b28afaa92,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
159c46115f7d74337f83074f1b99114d,rescale,windowing,identity,none,pydicom_native,
15a12089e9c773cb200ee8959740e1b3,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
15a71d5f1e9a0221e14cde0e0d1a2ccd,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
15acee7728e6530dfa2bd01521c7148d,rescale,windowing,identity,none,pydicom_native,
15b164c54f0bf0baac308b47a45a1468,rescale,windowing,identity,none,pydicom_native,
15c3fc505c414c69ba757cb3be3ed213,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
15edc6ae9aebe34220472aa7fcf34b08,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
15f016248709de49e2b725bda5cdd787,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
15f023463d88b8f8bc852a9a7b72e6e3,rescale,windowing,identity,none,pydicom_native,
16041095041e6b5afb13e8da17bf45b4,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1606093b9d036cda7e30316ada6ea2cf,rescale,windowing,identity,none,pydicom_native,
161166af30d6753f31cffc4d28a6f31d,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
16241940f17e8c7aae3e6236b25a7c84,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1625249b80df13df89d06b2c30877a1e,identity,windowing,identity,none,pylibjpeg:pylibjpeg,
163898fbc57f00f58ad27e72031a541f,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
16565752b931dfbec4b042b26786401a,rescale,windowing,inverted,none,pydicom_native,
1659dcad9ea4f12c3c91b5702e800669,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
167a1190bb99a8d01efdd75802745376,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
1688c69504b9fd2179225d4b03e677c0,rescale,windowing,identity,none,pydicom_native,
168ff8ed5a696e2b1270b6449a996cd5,rescale,windowing,identity,none,pydicom_native,
1691ab3a82040297355b59a34c1e3fa9,identity,theoretical_fallback,inverted,none,pydicom_native,
16b02dc3b4e8deb6c1cc686c9ef911dd,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
16bd4511e7391b3e3d7da90b6c2653d0,rescale,windowing,identity,none,pydicom_native,
16edfb76036ad3b10d9479e16ad7e92a,identity,windowing,identity,none,pydicom_native,
16f1b7bb98b1a38f6fee5caf9460e4e1,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
16fbd1b86994c47ddd120cf5d410033e,rescale,windowing,inverted,none,pydicom_native,
1700104c53dad4e23980cc44dfec1b64,identity,windowing,identity,none,pydicom_native,
170709246c0ac68fa305fb3acc2cfb77,identity,windowing,identity,none,pydicom_native,
171c5e2bbf7f95d2fb60a8bd81dc9d37,rescale,windowing,identity,none,pydicom_native,
1720ee54631aff23784053fe1719dfdb,identity,windowing,identity,none,pydicom_native,
1722c7262a821be25de56e351d641993,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1725b46578ff86f1a8d21b10d4d4699a,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
17285d4b3bcac950397f548d1d715043,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1730d2ebd1cc96e9e5656cdf916ac7f8,rescale,windowing,identity,none,pydicom_native,
1734a9172a7aa8106b1f32bf7b280e28,rescale,windowing,identity,none,pydicom_native,
17381ffc2b43778487e782dbb5cb963a,rescale,windowing,identity,none,pydicom_native,
1756a285d1bc917bbe55024b0727a836,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
175e3663cc06a6d4ee39f8f9fa7f9183,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
17791317b59d89c03ce7a15826e1b876,identity,windowing,identity,none,pydicom_native,
178fec733e92dffa7bdf5b6a0b0d54b7,identity,windowing,identity,none,pydicom_native,
179c892993a09dd56d4d09be53489d74,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
179caec60f7bf3c620c28350354861a1,rescale,windowing,identity,none,pydicom_native,
17a34d586de2a9e5a440755ea530ce5d,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
17a43dc27cccda142f5d54d378f4aed7,rescale,windowing,identity,none,pydicom_native,
17b6cfad0ea2ecd3b9511743a608bcb7,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
17c2cd33dd23c4ae46c9738e3c346531,rescale,windowing,identity,none,pydicom_native,
17c980696d1aa513ab00665f1eff7bd6,rescale,windowing,identity,none,pydicom_native,
17d5b60d0b5decddb51eba55dc4a514b,identity,windowing,identity,none,pydicom_native,
17dc4a83558d835efd5f7d6f110f07f3,identity,theoretical_fallback,inverted,none,pydicom_native,
17eea018beec6ef78ec675919080e6a1,rescale,windowing,identity,none,pydicom_native,
1812172c7ad3771c05d1238bb3066217,rescale,windowing,identity,none,pydicom_native,
181a28291c7bc0a6a721a5759c01fd34,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1820dac3aa7e69930923b2f7a7bb14c1,identity,windowing,identity,none,pydicom_native,
183015e171f5159d7e60d43578632a3f,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1831b088f3a62617cb5cacc3d852cd3c,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
18384bcf54af7c121723805cbd00f44d,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
18533a53425600e4da1e36085cbad104,rescale,windowing,identity,none,pydicom_native,
18759bb253200a7c5fef22b00d05496b,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
18a3dd5dcbabc9484be39f9f2f6c0756,identity,windowing,identity,none,pydicom_native,
18a5c8860abc63dbef3627d3e5efd951,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
18a61a07e6f5f13ebfee57fa36cd8b6f,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
18b362567e282e3ada32ee486ea6bad1,identity,windowing,identity,none,pydicom_native,
18ca65f3991cd9e0339abe5d0dcdfc71,rescale,windowing,identity,none,pydicom_native,
18d37c314615dede5fb25722c8b2ee04,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
18e5f8a372c20c95b78d49ce1ab39f16,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
18e91ea53a6b6829c70ae2d762605c21,rescale,windowing,inverted,none,pydicom_native,
18ee5156937f823acee35e15110c6521,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
18ee9ef3baea468de2087e0edd85e919,rescale,windowing,identity,none,pydicom_native,
1912296cce436028085697480121b4eb,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1915f70378cedb6947df0126db6e8aad,rescale,windowing,identity,none,pydicom_native,
191af4a0c5c47c05b06b88f7d6ec671d,rescale,windowing,identity,none,pydicom_native,
1932e3ca2084c4ef9ee98c747cd21f16,rescale,windowing,inverted,none,pydicom_native,
19417bae94986e8c122ae6efd92e3997,rescale,windowing,identity,none,pydicom_native,
1951e0eba7c68aa1fbd6d723f19ee7c4,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1981a0c4cdbb5d4eeb9c2572813a453f,identity,windowing,identity,none,pydicom_native,
198302ef60405a8889da8fedd5a98ebc,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
19850eb0ba7a72faf4b329254ab42828,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
19b1cd4c282515de8cc36d61c45e096d,rescale,windowing,identity,none,pydicom_native,
19b90a86dccdc11c785cc955ee22db2f,rescale,windowing,identity,none,pydicom_native,
19c193dfd9cd25eaaed6196a21ccafda,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
19da7247b897983617e17c69636620ad,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
19f915a7d8d00addb6a4846e623b4bfc,rescale,windowing,identity,none,pydicom_native,
1a1502956162c21302d1601668a7f565,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1a2d61ed3ccdc6c3a230ef73ae6adc4a,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
1a39c8cd556ab64679d04d440466a2f5,identity,windowing,identity,none,pydicom_native,
1a414a1cb6b545c2ee4de4abede481c7,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1a4a1dfe32d84179b5ab03e56532bcde,rescale,windowing,identity,none,pydicom_native,
1a4b73e47f99ce15af33427cc16ecc74,identity,windowing,identity,none,pydicom_native,
1a4f3604083f0bb00c748cd1c19236c2,rescale,windowing,identity,none,pydicom_native,
1a6380efb810f2c8fbae25143ab93773,rescale,windowing,identity,none,pydicom_native,
1a85266eec98f756269a91a56d5fb1a8,rescale,windowing,identity,none,pydicom_native,
1aaa4b217affae30113bd3a7a384a4c7,identity,windowing,identity,none,pydicom_native,
1aaab6baefab214419016ad2f3175120,rescale,windowing,identity,none,pydicom_native,
1ac1cb704bf021b7f462182beb082291,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1ac82901d20fd381f9aee67859846cef,rescale,windowing,identity,none,pydicom_native,
1acd93cf651789703cd37ab249f58580,rescale,windowing,identity,none,pydicom_native,
1ad1420c6bf26f67e1f0d1140e938efd,identity,windowing,identity,none,pydicom_native,
1ad9acab15f15722dada12e90242178c,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1adfe6d01589ad3a646a459bb360d5c4,rescale,windowing,inverted,none,pydicom_native,
1aebe196c344ddae48ec99b142bcf4c2,identity,windowing,identity,none,pylibjpeg:pylibjpeg,
1aef7fa409ee0cb4579032577e02e9cb,identity,windowing,identity,none,pydicom_native,
1b0adf573618b9d4c94b1890852179a0,identity,windowing,identity,none,pydicom_native,
1b10ae5a7c9530537364360383fa6667,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
1b2a7adb5705d9e3f5b63939046d93c7,identity,windowing,identity,none,pydicom_native,
1b3379be7c72c3ae5404df423ed74388,rescale,windowing,identity,none,pydicom_native,
1b420f79b18aeb2c7644d4998d313f37,rescale,windowing,identity,none,pydicom_native,
1b44e26dcb2892268d5326bf44ccd2b3,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1b4daa200fc8f2a3c792ca61b7c8857d,rescale,windowing,identity,none,pydicom_native,
1b5f927abb8fd8e0800d2ad31a5620c1,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
1b6b4e0d7f5f7d7ad2bf8b70783244be,rescale,windowing,identity,none,pydicom_native,
1b6c09c247c93d8fd21adf55814476fb,identity,windowing,identity,none,pydicom_native,
1b6fbfb87455d2145db222bc4c3e9875,identity,windowing,identity,none,pydicom_native,
1b7fbab20af688131ddebff7bf473879,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
1b90f72310730c8e045e85e8b60c308d,identity,windowing,identity,none,pydicom_native,
1b95d6b2be1f6e89e865704024d1944b,rescale,windowing,identity,none,pydicom_native,
1ba0b6688726a0efd3641d086a4dee35,identity,windowing,identity,none,pydicom_native,
1bb134a3fb426b7a805ad086164ed865,identity,windowing,identity,none,pydicom_native,
1bbd7232924e951e7fa87ffa0f62ec3d,rescale,windowing,identity,none,pydicom_native,
1bc4c3008d6a7144722daa35a7ff2b00,rescale,windowing,identity,none,pydicom_native,
1bcf6203521944e6222a000fec9fab38,rescale,windowing,identity,none,pydicom_native,
1be94a4e06067c5ecd66488cad60a087,rescale,windowing,identity,none,pydicom_native,
1bf0c30ec9cf3abe34938787e5f9fc28,rescale,windowing,identity,none,pylibjpeg:pylibjpeg,
1bf31ecce06f5cab7b82b36daea676b6,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1c1a57cb8b3893348ecfb6e704a1b87e,identity,windowing,identity,none,pydicom_native,
1c1ef26e3b3323f74041f6dd2371cd24,rescale,windowing,inverted,none,pylibjpeg:pylibjpeg,
1c2621f624311e2ab55fb909b3b53d19,identity,theoretical_fallback,inverted,none,pylibjpeg:pylibjpeg,
